GWAS	cutoff	selection_metrics	Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	Enrichment.Lower.SE	Enrichment.Upper.SE	Log_P	Coefficient.Lower.SE	Coefficient.Upper.SE	Z_score_P	Z_score_logP
AD2019	Top 5%	XPEHH	MAFbin4L2_1	0.100695686862	0.16523680351	0.0390590555611	1.6409521466	0.387892041637	0.08487817281872787	2.45694253162e-9	1.15424399192e-9	2.12861626209	1.2530601049630001	2.028844188237	1.071203978108661	1.3026985397e-9	3.61118652354e-9	0.03328602195196398	1.4777381047394873
AD2019	Top 5%	XPEHH	MAFbin5L2_1	0.0983171225596	0.0451997853624	0.0417199004082	0.459734623895	0.424340128374	0.19491947048193337	-8.55490164019e-10	1.36930959557e-9	-0.624760219885	0.03539449552100005	0.884074752269	0.7101447770931582	-2.224799759589e-9	5.138194315510001e-10	0.5321284428381946	0.2739835269472139
AD2019	Top 5%	XPEHH	MAFbin6L2_1	0.0996422004513	0.0756703155979	0.0423208411744	0.759420358594	0.424728086922	0.5703666751811811	-2.9689904731e-10	1.39203621633e-9	-0.213283996369	0.33469227167200005	1.184148445516	0.24384585694250924	-1.68893526364e-9	1.09513716902e-9	0.8311054554278436	0.08034386694431886
AD2019	Top 5%	XPEHH	MAFbin7L2_1	0.0997337933781	0.124916546833	0.0368265529609	1.25249970548	0.36924849355	0.4873148416571531	8.08060236834e-10	1.04371693579e-9	0.774213974235	0.88325121193	1.62174819903	0.31219036154780744	-2.356566989559999e-10	1.8517771726240001e-9	0.438804265810702	0.3577291591077102
AD2019	Top 5%	XPEHH	MAFbin8L2_1	0.100229334598	0.122114666259	0.0403408268202	1.21835255866	0.402485230319	0.5878044805454142	5.60603007692e-10	1.31621105788e-9	0.425921818795	0.8158673283409998	1.620837788979	0.23076710783684434	-7.556080501879999e-10	1.876814065572e-9	0.6701648155400576	0.17381837688558
AD2019	Top 5%	XPEHH	MAFbin9L2_1	0.10109997066	0.161783968014	0.0561209332335	1.60023753674	0.555103358261	0.2705810859719907	1.45587726854e-9	1.44642843035e-9	1.00653253075	1.045134178479	2.155340895001	0.567702564519929	9.448838189999992e-12	2.9023056988899997e-9	0.3141594712410628	0.5028498426940996
AD2019	Top 5%	XPEHH	MAFbin10L2_1	0.0984625640752	0.142334520451	0.0355433108279	1.44556991571	0.360982990457	0.20770177963703584	7.22175844529e-10	1.12040493572e-9	0.644566818213	1.0845869252529998	1.806552906167	0.6825597823130795	-3.9822909119100004e-10	1.8425807802490002e-9	0.5192079437666794	0.2846586715473585
AD2019	Top 5%	XPEHH	MAF_Adj_Predicted_Allele_AgeL2_1	3.39243741662e-6	-0.503245525588	0.153207023525	-148343.348391	45161.3411567	0.00252207222342667	-7.4624882434500005e-10	5.42803775205e-10	-1.37480404233	-193504.6895477	-103182.0072343	2.5982424808927735	-1.28905259955e-9	-2.034450491400001e-10	0.16919220457226045	0.7716196506896835
AD2019	Top 5%	XPEHH	MAF_Adj_LLD_AFRL2_1	0.00279647423847	-0.515221716993	0.132655750394	-184.239750864	47.4367861391	9.6859411687113e-4	1.68496704528e-10	3.65292286215e-10	0.461265432877	-231.6765370031	-136.8029647249	3.013858173136025	-1.9679558168699998e-10	5.33788990743e-10	0.6446081819059293	0.19070418636007064
AD2019	Top 5%	XPEHH	Recomb_Rate_10kbL2_1	1.55242444209	2.64739082986	0.71043001607	1.70532668649	0.457626147082	0.14366086709945447	4.08943847331e-10	3.58358272256e-10	1.14115922246	1.247700539408	2.162952833572	0.8426615166067998	5.0585575074999963e-11	7.673021195870001e-10	0.25380367006808713	0.5955021021830227
AD2019	Top 5%	XPEHH	Nucleotide_Diversity_10kbL2_1	4.60869534068	3.70513763266	0.255721924299	0.803945012368	0.0554868363811	3.935899481983876e-5	-1.6758347025e-10	1.88590039297e-10	-0.888612520976	0.7484581759869	0.8594318487491	4.404956001444245	-3.5617350954699996e-10	2.1006569047000005e-11	0.37421135954364443	0.42688303321163124
AD2019	Top 5%	XPEHH	Backgrd_Selection_StatL2_1	0.177719811869	0.259332153874	0.0214974002162	1.45921915597	0.120962316976	2.459213492517487e-7	-6.39938831851e-10	2.26384454821e-9	-0.282677903992	1.3382568389940002	1.580181472946	6.609203767073585	-2.903783380061e-9	1.623905716359e-9	0.7774237557615078	0.10934219275221024
AD2019	Top 5%	XPEHH	CpG_Content_50kbL2_1	0.0100518737376	0.0149434746564	0.00145724882	1.48663573046	0.144972853622	7.993359328582e-4	1.52636463908e-8	8.82528493233e-8	0.172953581758	1.341662876838	1.631608584082	3.097270663583018	-7.298920293250001e-8	1.035164957141e-7	0.8626879140628008	0.06414628622385754
AD2019	Top 5%	XPEHH	MAF_Adj_ASMCL2_1	-2.34852700521e-14	-0.47546801365	0.1295786078	20245371358100	-5517441677820	1.3996539487646055e-5	-3.01827397416e-10	4.05275706463e-10	-0.744745842406	25762813035920	14727929680280	4.85397932626399	-7.071031038789999e-10	1.03448309047e-10	0.45642538033970265	0.34063021387036096
AD2019	Top 5%	XPEHH	GTEx_eQTL_MaxCPPL2_1	0.0103404094611	0.21048475131	0.0617590038192	20.3555528532	5.97258784106	5.9887914349811e-4	8.17121778625e-8	2.64716526908e-8	3.08678036906	14.382965012139998	26.32814069426	3.2226608113462554	5.52405251717e-8	1.081838305533e-7	0.0020233703475738634	2.693924618866787
AD2019	Top 5%	XPEHH	BLUEPRINT_H3K27acQTL_MaxCPPL2_1	0.0165455490697	0.192304286411	0.063886458567	11.6227201407	3.8612474145	0.00367638878159858	4.86709889995e-8	2.28642110732e-8	2.12869750212	7.7614727262	15.4839675552	2.4345785678042025	2.5806777926299997e-8	7.15352000727e-8	0.033279295642021874	1.4778258741487518
AD2019	Top 5%	XPEHH	BLUEPRINT_H3K4me1QTL_MaxCPPL2_1	0.0133725355131	0.0570420425787	0.0363468898104	4.2656115979300004	2.71802529705	0.2273099387721959	-5.53090033942e-9	1.87956965009e-8	-0.294264186441	1.5475863008800004	6.98363689498	0.6433815750116887	-2.432659684032e-8	1.3264796161480002e-8	0.7685560368146258	0.1143244618114118
AD2019	Top 5%	XPEHH	BLUEPRINT_DNA_methylation_MaxCPPL2_1	0.0317309714814	0.17442610334	0.0498631257896	5.49703003711	1.57143394802	0.00447174832633507	1.17267954994e-8	9.5689516251e-9	1.22550473227	3.92559608909	7.06846398513	2.349522646883624	2.1578438742999997e-9	2.1295747124500003e-8	0.22038510817672893	0.656817754898181
AD2019	Top 5%	XPEHH	synonymousL2_1	0.00312003085306	0.017535949723	0.0564194113107	5.62044112665	18.082965832	0.7992090912293919	-5.4710745735e-8	7.51079605779e-8	-0.728428056281	-12.462524705349999	23.70340695865	0.09733958453144576	-1.298187063129e-7	2.039721484289999e-8	0.4663515938932442	0.33128653456992124
AD2019	Top 5%	XPEHH	non_synonymousL2_1	0.00271541155	0.037443759085	0.0694319547235	13.7893495684	25.5695880514	0.6176378313121784	-2.19019664869e-8	5.47596712339e-8	-0.399965266288	-11.780238483	39.3589376198	0.2092661106209405	-7.66616377208e-8	3.2857704747e-8	0.6891820997350473	0.16166601109523712
AD2019	Top 5%	XPEHH	Conserved_Vertebrate_phastCons46wayL2_1	0.0294360542975	0.0473200761008	0.163500243651	1.60755499438	5.55442118696	0.9130801304059741	-6.21052610273e-9	1.31167103978e-8	-0.473481987052	-3.94686619258	7.16197618134	0.03949110782594334	-1.932723650053e-8	6.90618429507e-9	0.6358693491708882	0.19663210882165594
AD2019	Top 5%	XPEHH	Conserved_Vertebrate_phastCons46way.flanking.500L2_1	0.377534469388	0.478021989736	0.265006942163	1.2661678032	0.70194105082	0.7040200831828799	-1.10927333981e-8	6.6568070797e-9	-1.66637447432	0.5642267523800001	1.96810885402	0.1524149518080318	-1.7749540477800002e-8	-4.4359263184e-9	0.09563885161934164	1.0193656473029933
AD2019	Top 5%	XPEHH	Conserved_Mammal_phastCons46wayL2_1	0.0214394549785	0.0164480253944	0.136901263659	0.767184865985	6.38548245728	0.9709397798080647	-2.69445702557e-8	2.36532949829e-8	-1.1391465872	-5.618297591295001	7.152667323265	0.012807705321745294	-5.05978652386e-8	-3.291275272799998e-9	0.2546420191604669	0.5940699306752556
AD2019	Top 5%	XPEHH	Conserved_Mammal_phastCons46way.flanking.500L2_1	0.3177801498	0.754381608994	0.185296542515	2.37391042036	0.583096655444	0.01317363416314658	1.68331718136e-8	7.847380447e-9	2.14506890895	1.790813764916	2.9570070758040004	1.880294401250721	8.985791366599999e-9	2.46805522606e-8	0.031947337850788134	1.495565325451817
AD2019	Top 5%	XPEHH	Conserved_Primate_phastCons46wayL2_1	0.0192690716688	0.071028101772	0.0922843491238	3.68611954913	4.78924728239	0.5749046570551682	-4.88521975066e-10	1.66848225455e-8	-0.0292794228846	-1.10312773326	8.475366831519999	0.2404041733071133	-1.7173344520566e-8	1.6196300570434002e-8	0.9766417380252308	0.010264719528952191
AD2019	Top 5%	XPEHH	Conserved_Primate_phastCons46way.flanking.500L2_1	0.156550261451	0.136324034276	0.172109148933	0.870800425455	1.09938589267	0.9062454580391226	-5.6583113407e-9	4.09352516008e-9	-1.38225884035	-0.22858546721499995	1.9701863181250001	0.0427541570316965	-9.751836500780001e-9	-1.5647861806200003e-9	0.16689223908008388	0.7775638586656418
AD2019	Top 5%	XPEHH	BivFlnkL2_1	0.0135493785688	0.177068659145	0.0723918767803	13.0683970667	5.34281896491	0.02062213307466824	1.94364006047e-8	1.41552808991e-8	1.37308476909	7.725578101789999	18.41121603161	1.6856664149668807	5.281119705599999e-9	3.35916815038e-8	0.16972599541786051	0.7702516355731984
AD2019	Top 5%	XPEHH	BivFlnk.flanking.500L2_1	0.0176299608851	-0.0936400810212	0.107654743189	-5.31141740083	6.1063517889	0.2979789890383514	-2.78370965665e-8	1.4491090287e-8	-1.92098013435	-11.417769189729999	0.7949343880699997	0.5258143576230834	-4.23281868535e-8	-1.33460062795e-8	0.054734212014459924	1.2617411298905363
AD2019	Top 5%	XPEHH	Human_Promoter_VillarL2_1	0.0152170072967	0.464435026931	0.26163064428	30.520786241	17.193304779200002	0.07594577051807357	9.8570899542e-8	9.57844350443e-8	1.02909099476	13.327481461799998	47.7140910202	1.119496407341795	2.7864644977000012e-9	1.9435533458630002e-7	0.3034369174228168	0.5179315822254502
AD2019	Top 5%	XPEHH	Human_Promoter_Villar.flanking.500L2_1	0.00358889940698	-0.0924603929255	0.075835763084	-25.7628822769	21.1306460517	0.18726948264678875	-8.69817535181e-8	5.62595558115e-8	-1.54607963507	-46.8935283286	-4.6322362252	0.7275329892982119	-1.432413093296e-7	-3.072219770660001e-8	0.12208533643460466	0.913336495661725
AD2019	Top 5%	XPEHH	Human_Enhancer_VillarL2_1	0.0332274311086	0.141705545453	0.0735001713953	4.26471564984	2.21203291807	0.1347348773814758	2.29970942065e-8	1.27185759261e-8	1.80815009008	2.0526827317700005	6.4767485679100005	0.8705199685407802	1.02785182804e-8	3.57156701326e-8	0.07058314405081768	1.1512990003610117
AD2019	Top 5%	XPEHH	Human_Enhancer_Villar.flanking.500L2_1	0.00979775912704	-0.0457130436248	0.0913870826821	-4.66566314114	9.32734531408	0.5371745854223755	-5.89406569183e-9	2.3015421321e-8	-0.256092018026	-13.99300845522	4.661682172940001	0.269884542674798	-2.890948701283e-8	1.712135562917e-8	0.7978797852184534	0.0980625379088567
AD2019	Top 5%	XPEHH	Ancient_Sequence_Age_Human_PromoterL2_1	0.00417066546958	0.147100806995	0.0697441915556	35.2703442814	16.7225571229	0.03864485464287075	2.34932973113e-8	5.19611596147e-8	0.452131890156	18.5477871585	51.9929014043	1.4129083218999805	-2.84678623034e-8	7.5454456926e-8	0.6511739710997696	0.18630296750716058
AD2019	Top 5%	XPEHH	Ancient_Sequence_Age_Human_Promoter.flanking.500L2_1	0.00532044188051	0.0925151303028	0.074109157288	17.3886177841	13.9291357659	0.22955420927411532	-7.86240978218e-9	8.45717843364e-8	-0.0929672921515	3.4594820181999992	31.31775355	0.6391147392832331	-9.243419411858e-8	7.670937455422e-8	0.9259295457372935	0.033422057661037785
AD2019	Top 5%	XPEHH	Ancient_Sequence_Age_Human_EnhancerL2_1	0.00513809478996	0.0505528806588	0.0436536202869	9.838837687	8.49607141779	0.2954624234381603	3.62717416456e-9	2.38286148633e-8	0.152219261814	1.3427662692099993	18.33490910479	0.5294977443297516	-2.0201440698740002e-8	2.745578902786e-8	0.8790140022619493	0.05600420677302679
AD2019	Top 5%	XPEHH	Ancient_Sequence_Age_Human_Enhancer.flanking.500L2_1	0.00902676811674	-0.139681461392	0.120167351795	-15.4741386492	13.312333965	0.21492013077033523	-6.17252279393e-8	3.94451607842e-8	-1.56483651511	-28.7864726142	-2.1618046842	0.6677229038523772	-1.011703887235e-7	-2.22800671551e-8	0.11762124742791354	0.9295142190150333
AD2019	Top 5%	XPEHH	Human_Enhancer_Villar_Species_Enhancer_CountL2_1	0.0662830835413	0.261818257686	0.181588373474	3.95000117221	2.73958850089	0.281352167586642	1.93147690214e-10	2.02332063041e-9	0.0954607427568	1.2104126713199999	6.6895896731	0.5507497346159369	-1.830172940196e-9	2.216468320624e-9	0.9239488705574864	0.03435206108414791
AD2019	Top 5%	XPEHH	Human_Promoter_Villar_ExACL2_1	0.00249666214238	0.070092318871	0.0365955807969	28.074410903	14.657802582	0.05627316104364164	-5.23657618334e-9	2.89579885448e-8	-0.180833560841	13.416608321	42.732213485	1.2496986884491361	-3.4194564728140004e-8	2.372141236146e-8	0.8564982196183691	0.06727353545471308
AD2019	Top 5%	XPEHH	Human_Promoter_Villar_ExAC.flanking.500L2_1	5.77068989436e-4	0.00450150528005	0.0196990496861	7.80063625399	34.1363858511	0.842046484260405	1.10610592141e-7	1.27290014911e-7	0.868965191168	-26.335749597110002	41.93702210509	0.07466393308401485	-1.6679422769999995e-8	2.37900607052e-7	0.3848661702439172	0.41469026173494683
ALS2021.EUR	Top 1%	CLR	L2_0	0.00799609606119	-0.00635861356138	0.00375204387649	-0.79521475389	0.469234467393	8.214287404486525e-6	-1.11453850315e-8	4.65372964999e-9	-2.39493607702	-1.2644492212829999	-0.32598028649699995	5.08543010596265	-1.579911468149e-8	-6.491655381510001e-9	0.01662326307265433	1.7792837221072553
ALS2021.EUR	Top 1%	CLR	baseL2_1	1	1	3.24664671499e-8	1	3.24664671499e-8	NA	-9.19534450136e-9	1.1421032319e-8	-0.80512376154	0.9999999675335328	1.000000032466467	NA	-2.061637682036e-8	2.2256878176399997e-9	0.4207482651406658	0.3759776660625106
ALS2021.EUR	Top 1%	CLR	Coding_UCSCL2_1	0.0142591398753	0.174414707479	0.0970711376018	12.2317831934	6.80764326955	0.08753604589483498	9.17496115095e-8	1.09166654554e-7	0.840454549832	5.42413992385	19.03942646295	1.0578130748675068	-1.74170430445e-8	2.0091626606349998e-7	0.40065357471489044	0.39723097803956764
ALS2021.EUR	Top 1%	CLR	Coding_UCSC.flanking.500L2_1	0.0493628839627	0.140253135146	0.106214463886	2.84126703885	2.15170701871	0.39164473338749506	1.65839707091e-8	2.89577366785e-8	0.57269568037	0.6895600201400001	4.99297405756	0.4071077092238332	-1.2373765969399999e-8	4.5541707387599995e-8	0.5668507627350087	0.24653126465510253
ALS2021.EUR	Top 1%	CLR	Conserved_LindbladTohL2_1	0.0246705380615	0.315512647552	0.121924689321	12.7890460583	4.94211715273	0.01454883500135393	-9.66718591336e-9	1.10772756736e-7	-0.0872704282008	7.8469289055700004	17.73116321103	1.8371717814368338	-1.2043994264936e-7	1.0110557082264e-7	0.9304565591937752	0.031303898237494396
ALS2021.EUR	Top 1%	CLR	Conserved_LindbladToh.flanking.500L2_1	0.305531357241	0.242369126617	0.185245366915	0.793270873424	0.606305580505	0.7331739998119803	-2.85378983005e-9	1.18203933151e-8	-0.241429346214	0.186965292919	1.399576453929	0.134792944607802	-1.4674183145150001e-8	8.96660348505e-9	0.8092223703362864	0.09193211999500449
ALS2021.EUR	Top 1%	CLR	CTCF_HoffmanL2_1	0.0238146642289	0.0484103036494	0.115540695693	2.03279387793	4.85166175692	0.8314359203701971	-1.45975639869e-8	5.16697748685e-8	-0.282516500682	-2.8188678789899995	6.884455634849999	0.08017121668140696	-6.62673388554e-8	3.70722108816e-8	0.7775474959756462	0.10927307289903838
ALS2021.EUR	Top 1%	CLR	CTCF_Hoffman.flanking.500L2_1	0.0469797903394	-0.0341810796985	0.156787932086	-0.727569864648	3.33734848438	0.6031759197912363	-1.48087084507e-8	3.7806024398e-8	-0.391702346029	-4.064918349028	2.6097786197320003	0.2195560048546923	-5.26147328487e-8	2.2997315947299998e-8	0.6952781564045827	0.15784141465576626
ALS2021.EUR	Top 1%	CLR	DGF_ENCODEL2_1	0.135362603145	0.207974490576	0.327588710261	1.53642502245	2.42008281941	0.823876752667627	-4.84137369107e-8	2.94996985484e-8	-1.64116039461	-0.8836577969600001	3.95650784186	0.08413775145789204	-7.79134354591e-8	-1.89140383623e-8	0.10076412464317273	0.9966940635527771
ALS2021.EUR	Top 1%	CLR	DGF_ENCODE.flanking.500L2_1	0.402860920167	0.14072267762	0.385538733498	0.349308335894	0.95700206746	0.492453157333308	-1.83057831907e-8	1.60307293925e-8	-1.14191829595	-0.607693731566	1.306310403354	0.30763507375353594	-3.43365125832e-8	-2.2750537982000015e-9	0.2534879828577307	0.5960426245053287
ALS2021.EUR	Top 1%	CLR	DHS_peaks_TrynkaL2_1	0.109959824927	0.503826730488	0.303712695642	4.58191644834	2.76203327756	0.18230920898823944	4.45816453592e-8	5.04311142258e-8	0.884010715282	1.8198831707800003	7.3439497259	0.7391913932662338	-5.849468866599996e-9	9.5012759585e-8	0.37669042853891227	0.4240154147995063
ALS2021.EUR	Top 1%	CLR	DHS_TrynkaL2_1	0.165742769149	0.544377574069	0.33994884063	3.28447254057	2.05106287517	0.2553204837982088	-8.90985884833e-9	4.5242826074e-8	-0.19693417988	1.2334096654	5.33553541574	0.5929143413114264	-5.415268492233e-8	3.633296722567e-8	0.843879045733972	0.07371979689886918
ALS2021.EUR	Top 1%	CLR	DHS_Trynka.flanking.500L2_1	0.330062660634	-0.1420707984	0.341911438212	-0.430435839446	1.03589857016	0.16417639198085893	-1.75809259775e-8	1.78792900782e-8	-0.98331230718	-1.466334409606	0.6054627307140001	0.7846892928290501	-3.5460216055700004e-8	2.9836410070000227e-10	0.3254537547570554	0.4875107136416449
ALS2021.EUR	Top 1%	CLR	Enhancer_AnderssonL2_1	0.00431375844865	0.0595433086553	0.0642643231714	13.803116091	14.8975247308	0.3868506157483843	1.32522619021e-7	1.61632108174e-7	0.819902805934	-1.094408639800001	28.7006408218	0.4124567075412585	-2.9109489152999985e-8	2.9415472719499997e-7	0.4122715170648486	0.38481666861572195
ALS2021.EUR	Top 1%	CLR	Enhancer_Andersson.flanking.500L2_1	0.0147088846313	-0.00413888100992	0.084639921783	-0.281386462241	5.75433990438	0.8226241296104722	-8.13288253219e-9	6.17576660932e-8	-0.131690250728	-6.035726366621	5.4729534421390005	0.08479855570335205	-6.989054862539e-8	5.362478356101e-8	0.8952292971473353	0.048065713587363
ALS2021.EUR	Top 1%	CLR	Enhancer_HoffmanL2_1	0.0419232233195	0.0487011040216	0.131968118153	1.16167365402	3.1478523764	0.9590246616908468	-1.2636386969e-8	4.09848880046e-8	-0.308318201761	-1.98617872238	4.30952603042	0.018170224634824966	-5.36212749736e-8	2.8348501035600002e-8	0.75784021722779	0.1204223512164089
ALS2021.EUR	Top 1%	CLR	Enhancer_Hoffman.flanking.500L2_1	0.0478821316459	0.330113176195	0.191211641702	6.89428738546	3.99338198049	0.13229354570732288	7.08132354819e-8	4.62556970089e-8	1.53090840828	2.90090540497	10.88766936595	0.8784613435076661	2.4557538473e-8	1.170689324908e-7	0.1257920308594812	0.9003468713182473
ALS2021.EUR	Top 1%	CLR	FetalDHS_TrynkaL2_1	0.0836828878411	0.289832492449	0.224609392716	3.46346188482	2.68405403435	0.3558961288311181	-1.58011628606e-8	4.24433842801e-8	-0.372288005037	0.7794078504700002	6.14751591917	0.44867673589732704	-5.8244547140699995e-8	2.66422214195e-8	0.7096784284223299	0.14893839550315358
ALS2021.EUR	Top 1%	CLR	FetalDHS_Trynka.flanking.500L2_1	0.199517409282	0.0564089872898	0.279507664257	0.282727143925	1.40091867302	0.6106013669032491	-1.57490579641e-9	1.96656041954e-8	-0.0800842822203	-1.1181915290950002	1.683645816945	0.21424222781679705	-2.124050999181e-8	1.8090698398990002e-8	0.9361702235637662	0.028645176440367515
ALS2021.EUR	Top 1%	CLR	H3K27ac_HniszL2_1	0.389043808427	0.486319594139	0.105013433593	1.25003812837	0.269927014176	0.35695705190001403	-1.12183263164e-8	8.29606741754e-9	-1.3522462815	0.980111114194	1.519965142546	0.4473840338734467	-1.951439373394e-8	-2.9222588988600006e-9	0.17629654267339934	0.7537562045049182
ALS2021.EUR	Top 1%	CLR	H3K27ac_Hnisz.flanking.500L2_1	0.0314153673807	0.317596523625	0.118523707703	10.1095912639	3.77279394082	0.00809080016181326	9.62721126455e-8	3.75005779671e-8	2.5672167701	6.336797323080001	13.88238520472	2.0920085255229823	5.87715346784e-8	1.3377269061259999e-7	0.0102518501905668	1.9891977487505268
ALS2021.EUR	Top 1%	CLR	H3K27ac_PGC2L2_1	0.268521272457	0.569341198188	0.197484892132	2.12028340614	0.735453434751	0.11211578007431176	5.73198977609e-9	1.23083233058e-8	0.465700293508	1.384829971389	2.8557368408909998	0.9503332570135203	-6.576333529710001e-9	1.804031308189e-8	0.6414300422487913	0.19285070315823633
ALS2021.EUR	Top 1%	CLR	H3K27ac_PGC2.flanking.500L2_1	0.0666234535935	0.193334101828	0.187436681255	2.90189252283	2.81337383677	0.5005935257000034	1.84571000002e-8	3.19898428265e-8	0.576967511228	0.08851868606000002	5.715266359599999	0.3005147715295238	-1.3532742826300003e-8	5.0446942826700004e-8	0.5639614029087254	0.24875061778501145
ALS2021.EUR	Top 1%	CLR	H3K4me1_peaks_TrynkaL2_1	0.168870181117	0.648797789698	0.249974629946	3.84199143629	1.4802769103	0.04732487482203657	4.09903061376e-8	2.74953099781e-8	1.49081083902	2.36171452599	5.32226834659	1.3249105261052259	1.3494996159500001e-8	6.848561611570001e-8	0.13601116522774684	0.8664254387050335
ALS2021.EUR	Top 1%	CLR	H3K4me1_TrynkaL2_1	0.423455069727	0.719291405405	0.24348094006	1.69862508877	0.574986480187	0.2114853035584378	-7.27407257529e-9	1.36947223736e-8	-0.531158819935	1.1236386085830001	2.273611568957	0.6747198070371031	-2.096879494889e-8	6.42064979831e-9	0.5953087267159407	0.2252577510165328
ALS2021.EUR	Top 1%	CLR	H3K4me1_Trynka.flanking.500L2_1	0.182245600226	0.153097626317	0.262387775256	0.840062125652	1.43974820204	0.9111883723631937	2.92083501565e-9	1.70467869823e-8	0.171342260491	-0.5996860763880001	2.279810327692	0.040391830907361086	-1.4125951966650002e-8	1.996762199795e-8	0.8639546526985864	0.06350905219658838
ALS2021.EUR	Top 1%	CLR	H3K4me3_peaks_TrynkaL2_1	0.0413684654276	-0.11631475143	0.164077783819	-2.81167672591	3.96625260626	0.32717762208579426	-7.2717859792e-8	6.26679064457e-8	-1.16036842327	-6.77792933217	1.15457588035	0.4852164083534328	-1.353857662377e-7	-1.00499533463e-8	0.24589883728141942	0.6092435247930331
ALS2021.EUR	Top 1%	CLR	H3K4me3_TrynkaL2_1	0.132886742326	0.0675664355379	0.172469126336	0.508451289835	1.29786556068	0.7069384045312765	-9.28454924475e-9	2.49731807507e-8	-0.371780805074	-0.789414270845	1.806316850515	0.15061842458716035	-3.425772999545e-8	1.568863150595e-8	0.7100560562655978	0.14870736400510845
ALS2021.EUR	Top 1%	CLR	H3K4me3_Trynka.flanking.500L2_1	0.122154433391	0.45071696544	0.217935060007	3.68973071977	1.78409455929	0.12561497138258235	2.98625030549e-8	2.07783068035e-8	1.43719617471	1.90563616048	5.47382527906	0.9009585962568021	9.084196251400001e-9	5.06408098584e-8	0.15066225963261393	0.821995523305822
ALS2021.EUR	Top 1%	CLR	H3K9ac_peaks_TrynkaL2_1	0.0381863661077	0.121996826113	0.178621295153	3.19477443255	4.67761961557	0.6351871453093325	2.47529274369e-8	7.03644751525e-8	0.351781596939	-1.4828451830200002	7.87239404812	0.19709829958869574	-4.561154771559999e-8	9.51174025894e-8	0.7250020610282188	0.13966075881947498
ALS2021.EUR	Top 1%	CLR	H3K9ac_TrynkaL2_1	0.125302311178	0.270284506348	0.183176183746	2.15705922586	1.4618739433	0.42154056535952267	-3.64632522663e-9	2.79531486684e-8	-0.1304441682	0.6951852825599998	3.61893316916	0.37516062634385977	-3.159947389503e-8	2.430682344177e-8	0.8962150239192164	0.04758777996044282
ALS2021.EUR	Top 1%	CLR	H3K9ac_Trynka.flanking.500L2_1	0.104469785154	0.260829440143	0.194566957743	2.49669739206	1.86242325909	0.426516077696055	7.03934145789e-9	2.32162746858e-8	0.303207192073	0.6342741329700001	4.3591206511500005	0.37006459328174884	-1.617693322791e-8	3.025561614369e-8	0.7617319683744442	0.11819781754922125
ALS2021.EUR	Top 1%	CLR	Intron_UCSCL2_1	0.38745133287	0.505902752391	0.0957540325279	1.30571947874	0.247138219447	0.2095897552153072	-8.99142055215e-10	2.8559035840499998e-09	-0.314836278171	1.058581259293	1.552857698187	0.6786299495613966	-3.755045639265e-9	1.956761528835e-9	0.7528859653949224	0.12327079850065659
ALS2021.EUR	Top 1%	CLR	Intron_UCSC.flanking.500L2_1	0.00934029775082	0.129148325675	0.0929034116692	13.8270030699	9.94651499852	0.19698133843007556	5.39707573193e-8	1.14401540207e-7	0.471766002639	3.8804880713800003	23.77351806842	0.7055749159741245	-6.04307828877e-8	1.683722975263e-7	0.6370938199694813	0.195796607704287
ALS2021.EUR	Top 1%	CLR	PromoterFlanking_HoffmanL2_1	0.0082769139357	0.0339459844895	0.073802698068	4.10128518349	8.91669269988	0.7274485670245414	-1.1934753434e-9	9.27740450818e-8	-0.0128643236624	-4.8154075163900005	13.017977883370001	0.13819770728647043	-9.39675204252e-8	9.15805697384e-8	0.9897360378639716	0.004480616093971917
ALS2021.EUR	Top 1%	CLR	PromoterFlanking_Hoffman.flanking.500L2_1	0.0248872744377	-0.060921812716	0.109757761976	-2.44791019075	4.41019615268	0.43592476661177454	-5.97944442122e-8	5.32608039127e-8	-1.12267258133	-6.85810634343	1.9622859619300002	0.3605884562925299	-1.130552481249e-7	-6.533640299499999e-9	0.2615765770049535	0.582401147706082
ALS2021.EUR	Top 1%	CLR	Promoter_UCSCL2_1	0.0463352847995	0.0207444439298	0.114060543722	0.447702955093	2.46163467465	0.822611641651916	-4.47947728022e-8	3.38516538799e-8	-1.32326689151	-2.013931719557	2.909337629743	0.08480514862041111	-7.86464266821e-8	-1.0943118922300002e-8	0.18574663791183033	0.7310790383994421
ALS2021.EUR	Top 1%	CLR	Promoter_UCSC.flanking.500L2_1	0.0105898869666	0.0668214887831	0.096269614838	6.30993409031	9.09071221832	0.5530903473722484	3.42738560305e-8	9.49936012031e-8	0.360801733974	-2.7807781280100006	15.40064630863	0.2572039208465977	-6.07197451726e-8	1.2926745723360002e-7	0.7182476664716353	0.14372577632124076
ALS2021.EUR	Top 1%	CLR	Repressed_HoffmanL2_1	0.460018093797	0.209222014124	0.220174424282	0.454812575734	0.478621226536	0.24715611236743543	-9.09015134777e-9	1.08497112423e-8	-0.837824265067	-0.023808650801999953	0.93343380227	0.6070286446220856	-1.993986259007e-8	1.7595598945299994e-9	0.40212940864371166	0.3956341647865452
